lr_group_0,lr_group_1,step,valid-uas_macro_f1,valid-uas_micro_f1,valid-las_macro_f1,valid-las_micro_f1,epoch,train-loss_arc,train-loss_type,train-loss
1.3959691760521637e-05,1.3959691760521637e-05,406,,,,,,,,
1.3841138114997038e-05,1.3841138114997038e-05,407,,,,,,,,
1.3722584469472439e-05,1.3722584469472439e-05,408,,,,,,,,
1.3604030823947836e-05,1.3604030823947836e-05,409,,,,,,,,
1.3485477178423237e-05,1.3485477178423237e-05,410,,,,,,,,
1.3366923532898638e-05,1.3366923532898638e-05,411,,,,,,,,
,,355,89.957763671875,93.71546936035156,75.29586791992188,90.5386734008789,2,,,
1.3248369887374037e-05,1.3248369887374037e-05,413,,,,,,,,
1.3129816241849438e-05,1.3129816241849438e-05,414,,,,,,,,
1.3011262596324839e-05,1.3011262596324839e-05,415,,,,,,,,
1.289270895080024e-05,1.289270895080024e-05,416,,,,,,,,
1.2774155305275637e-05,1.2774155305275637e-05,417,,,,,,,,
1.2655601659751038e-05,1.2655601659751038e-05,418,,,,,,,,
1.2537048014226438e-05,1.2537048014226438e-05,419,,,,,,,,
,,362,89.6639404296875,93.57734680175781,76.88665771484375,90.74585723876953,2,,,
1.241849436870184e-05,1.241849436870184e-05,421,,,,,,,,
1.2299940723177238e-05,1.2299940723177238e-05,422,,,,,,,,
1.2181387077652638e-05,1.2181387077652638e-05,423,,,,,,,,
1.2062833432128038e-05,1.2062833432128038e-05,424,,,,,,,,
1.194427978660344e-05,1.194427978660344e-05,425,,,,,,,,
1.1825726141078838e-05,1.1825726141078838e-05,426,,,,,,,,
1.170717249555424e-05,1.170717249555424e-05,427,,,,,,,,
,,369,89.51510620117188,93.57734680175781,72.97514343261719,91.02210235595703,2,,,
1.158861885002964e-05,1.158861885002964e-05,429,,,,,,,,
1.147006520450504e-05,1.147006520450504e-05,430,,,,,,,,
1.1351511558980438e-05,1.1351511558980438e-05,431,,,,,,,,
1.123295791345584e-05,1.123295791345584e-05,432,,,,,,,,
1.1114404267931238e-05,1.1114404267931238e-05,433,,,,,,,,
1.099585062240664e-05,1.099585062240664e-05,434,,,,,,,,
1.087729697688204e-05,1.087729697688204e-05,435,,,,,,,,
,,376,88.88853454589844,92.47237396240234,77.70283508300781,89.98619079589844,2,,,
1.0758743331357441e-05,1.0758743331357441e-05,437,,,,,,,,
1.064018968583284e-05,1.064018968583284e-05,438,,,,,,,,
1.0521636040308241e-05,1.0521636040308241e-05,439,,,,,,,,
1.040308239478364e-05,1.040308239478364e-05,440,,,,,,,,
1.0284528749259039e-05,1.0284528749259039e-05,441,,,,,,,,
1.016597510373444e-05,1.016597510373444e-05,442,,,,,,,,
1.004742145820984e-05,1.004742145820984e-05,443,,,,,,,,
,,383,89.18560791015625,93.43922424316406,78.0132064819336,90.8149185180664,2,,,
9.92886781268524e-06,9.92886781268524e-06,445,,,,,,,,
9.81031416716064e-06,9.81031416716064e-06,446,,,,,,,,
9.691760521636042e-06,9.691760521636042e-06,447,,,,,,,,
9.57320687611144e-06,9.57320687611144e-06,448,,,,,,,,
9.45465323058684e-06,9.45465323058684e-06,449,,,,,,,,
9.33609958506224e-06,9.33609958506224e-06,450,,,,,,,,
9.217545939537642e-06,9.217545939537642e-06,451,,,,,,,,
,,390,90.25881958007812,93.09392547607422,71.50794219970703,90.33148956298828,2,,,
9.09899229401304e-06,9.09899229401304e-06,453,,,,,,,,
8.980438648488442e-06,8.980438648488442e-06,454,,,,,,,,
8.861885002963842e-06,8.861885002963842e-06,455,,,,,,,,
8.743331357439242e-06,8.743331357439242e-06,456,,,,,,,,
8.624777711914642e-06,8.624777711914642e-06,457,,,,,,,,
8.506224066390042e-06,8.506224066390042e-06,458,,,,,,,,
8.38767042086544e-06,8.38767042086544e-06,459,,,,,,,,
,,397,89.64360046386719,93.43922424316406,72.19332122802734,90.60773468017578,2,,,
8.269116775340842e-06,8.269116775340842e-06,461,,,,,,,,
8.150563129816242e-06,8.150563129816242e-06,462,,,,,,,,
,,399,,,,,2,0.27546995878219604,0.12707868218421936,0.4025486409664154
8.032009484291643e-06,8.032009484291643e-06,464,,,,,,,,
7.913455838767042e-06,7.913455838767042e-06,465,,,,,,,,
7.794902193242443e-06,7.794902193242443e-06,466,,,,,,,,
7.676348547717842e-06,7.676348547717842e-06,467,,,,,,,,
7.557794902193242e-06,7.557794902193242e-06,468,,,,,,,,
,,404,88.834716796875,93.1629867553711,72.7600326538086,90.40055084228516,2,,,
7.439241256668643e-06,7.439241256668643e-06,470,,,,,,,,
7.320687611144043e-06,7.320687611144043e-06,471,,,,,,,,
7.202133965619442e-06,7.202133965619442e-06,472,,,,,,,,
7.083580320094843e-06,7.083580320094843e-06,473,,,,,,,,
6.965026674570244e-06,6.965026674570244e-06,474,,,,,,,,
6.846473029045644e-06,6.846473029045644e-06,475,,,,,,,,
6.727919383521043e-06,6.727919383521043e-06,476,,,,,,,,
,,411,90.9613037109375,93.64640808105469,73.09693145751953,90.88397979736328,2,,,
6.609365737996444e-06,6.609365737996444e-06,478,,,,,,,,
6.490812092471844e-06,6.490812092471844e-06,479,,,,,,,,
6.372258446947243e-06,6.372258446947243e-06,480,,,,,,,,
6.253704801422644e-06,6.253704801422644e-06,481,,,,,,,,
6.135151155898044e-06,6.135151155898044e-06,482,,,,,,,,
6.016597510373445e-06,6.016597510373445e-06,483,,,,,,,,
5.898043864848844e-06,5.898043864848844e-06,484,,,,,,,,
,,418,89.42030334472656,93.37016296386719,77.81986999511719,90.2624282836914,2,,,
5.779490219324245e-06,5.779490219324245e-06,486,,,,,,,,
5.660936573799645e-06,5.660936573799645e-06,487,,,,,,,,
5.542382928275045e-06,5.542382928275045e-06,488,,,,,,,,
5.423829282750445e-06,5.423829282750445e-06,489,,,,,,,,
5.305275637225845e-06,5.305275637225845e-06,490,,,,,,,,
5.1867219917012455e-06,5.1867219917012455e-06,491,,,,,,,,
5.0681683461766455e-06,5.0681683461766455e-06,492,,,,,,,,
,,425,89.241943359375,93.23204040527344,82.52872467041016,90.5386734008789,2,,,
4.949614700652045e-06,4.949614700652045e-06,494,,,,,,,,
4.8310610551274455e-06,4.8310610551274455e-06,495,,,,,,,,
4.7125074096028455e-06,4.7125074096028455e-06,496,,,,,,,,
4.593953764078246e-06,4.593953764078246e-06,497,,,,,,,,
4.4754001185536455e-06,4.4754001185536455e-06,498,,,,,,,,
4.3568464730290455e-06,4.3568464730290455e-06,499,,,,,,,,
4.238292827504446e-06,4.238292827504446e-06,500,,,,,,,,
,,432,89.31597137451172,93.30110168457031,82.90238952636719,90.74585723876953,2,,,
4.119739181979846e-06,4.119739181979846e-06,502,,,,,,,,
4.0011855364552454e-06,4.0011855364552454e-06,503,,,,,,,,
3.882631890930646e-06,3.882631890930646e-06,504,,,,,,,,
3.7640782454060463e-06,3.7640782454060463e-06,505,,,,,,,,
3.6455245998814467e-06,3.6455245998814467e-06,506,,,,,,,,
3.5269709543568467e-06,3.5269709543568467e-06,507,,,,,,,,
3.4084173088322462e-06,3.4084173088322462e-06,508,,,,,,,,
,,439,88.84046173095703,92.74861907958984,82.94184112548828,90.12430572509766,2,,,
3.289863663307647e-06,3.289863663307647e-06,510,,,,,,,,
3.1713100177830466e-06,3.1713100177830466e-06,511,,,,,,,,
3.052756372258447e-06,3.052756372258447e-06,512,,,,,,,,
2.934202726733847e-06,2.934202726733847e-06,513,,,,,,,,
2.8156490812092475e-06,2.8156490812092475e-06,514,,,,,,,,
2.6970954356846475e-06,2.6970954356846475e-06,515,,,,,,,,
2.5785417901600474e-06,2.5785417901600474e-06,516,,,,,,,,
,,446,89.15351867675781,93.09392547607422,77.63336944580078,90.5386734008789,2,,,
2.4599881446354474e-06,2.4599881446354474e-06,518,,,,,,,,
2.341434499110848e-06,2.341434499110848e-06,519,,,,,,,,
2.222880853586248e-06,2.222880853586248e-06,520,,,,,,,,
,,449,,,,,2,0.27243751287460327,0.12755072116851807,0.39998823404312134
2.1043272080616483e-06,2.1043272080616483e-06,522,,,,,,,,
1.985773562537048e-06,1.985773562537048e-06,523,,,,,,,,
1.8672199170124482e-06,1.8672199170124482e-06,524,,,,,,,,
1.7486662714878484e-06,1.7486662714878484e-06,525,,,,,,,,
,,453,89.65506744384766,93.64640808105469,79.74100494384766,91.0911636352539,2,,,
1.6301126259632486e-06,1.6301126259632486e-06,527,,,,,,,,
1.5115589804386486e-06,1.5115589804386486e-06,528,,,,,,,,
1.3930053349140488e-06,1.3930053349140488e-06,529,,,,,,,,
1.2744516893894488e-06,1.2744516893894488e-06,530,,,,,,,,
1.155898043864849e-06,1.155898043864849e-06,531,,,,,,,,
1.037344398340249e-06,1.037344398340249e-06,532,,,,,,,,
9.187907528156491e-07,9.187907528156491e-07,533,,,,,,,,
,,460,89.74617767333984,93.85359191894531,79.6203842163086,91.22927856445312,2,,,
8.002371072910492e-07,8.002371072910492e-07,535,,,,,,,,
6.816834617664493e-07,6.816834617664493e-07,536,,,,,,,,
5.631298162418494e-07,5.631298162418494e-07,537,,,,,,,,
4.4457617071724956e-07,4.4457617071724956e-07,538,,,,,,,,
3.260225251926497e-07,3.260225251926497e-07,539,,,,,,,,
2.074688796680498e-07,2.074688796680498e-07,540,,,,,,,,
8.891523414344991e-08,8.891523414344991e-08,541,,,,,,,,
,,467,89.68797302246094,93.71546936035156,77.6102294921875,91.02210235595703,2,,,
0.0,0.0,543,,,,,,,,
0.0,0.0,544,,,,,,,,
0.0,0.0,545,,,,,,,,
,,471,88.84046173095703,92.74861907958984,82.94184112548828,90.12430572509766,2,,,
